length_chars,length_tokens,num_distinct_tokens,num_capital_chars,num_capital_tokens,num_free,num_digits,label
66,13,12,2,0,0,0,0
58,15,14,7,1,0,0,0
62,12,12,2,0,0,0,0
50,9,9,1,0,0,1,0
37,7,7,1,0,0,0,0
156,31,27,11,1,0,1,0
54,10,9,2,0,0,0,0
37,8,8,1,0,0,0,0
24,6,6,2,0,0,0,0
23,5,5,1,0,0,0,0
58,12,10,2,0,0,0,0
114,17,17,10,0,1,1,1
115,18,18,8,1,0,16,1
75,12,12,2,0,0,0,0
158,33,30,18,2,1,19,1
32,7,7,1,0,0,0,0
29,7,7,2,0,0,0,0
40,8,8,1,0,0,0,0
29,6,6,1,0,0,0,0
54,10,10,2,0,0,0,0
153,32,28,9,2,0,19,1
47,8,8,1,0,0,1,0
132,29,26,2,0,0,0,0
59,12,11,2,0,0,1,0
25,6,6,1,0,0,0,0
18,4,4,1,0,0,0,0
145,25,24,25,4,0,22,1
74,17,17,2,0,0,0,0
32,6,6,1,0,0,0,0
49,12,12,2,0,0,0,0
172,28,25,9,1,0,0,0
26,5,5,1,0,0,0,0
26,5,5,1,0,0,0,0
31,8,8,1,0,0,0,0
51,9,9,3,0,0,0,0
80,16,15,2,0,0,0,0
23,3,3,1,0,0,0,0
33,6,6,1,0,0,0,0
78,15,15,4,0,0,0,0
22,4,4,1,0,0,0,0
6,2,2,1,0,0,0,0
56,15,14,39,11,0,1,0
65,16,16,2,0,0,0,0
126,26,24,2,0,0,0,0
159,29,28,22,2,0,23,1
69,12,12,1,0,0,0,0
152,30,29,8,0,0,14,1
37,9,8,1,0,0,0,0
31,6,5,1,0,0,0,0
151,30,29,48,10,0,23,1
163,34,27,47,11,0,0,0
156,30,29,12,2,1,6,1
119,22,22,16,2,0,0,0
38,10,9,1,0,0,0,0
122,25,23,1,0,0,0,0
32,7,7,1,0,0,0,0
32,9,8,1,0,0,0,0
48,12,11,1,0,0,0,0
37,8,8,1,0,0,0,0
75,18,16,1,0,0,0,0
42,10,10,1,0,0,0,0
27,6,6,2,0,0,0,0
82,14,14,6,0,0,0,0
111,20,19,26,5,0,32,1
22,4,4,2,0,0,0,0
28,6,6,1,0,0,0,0
25,6,6,1,0,0,0,0
121,28,24,2,0,0,0,0
31,6,6,2,0,0,0,0
50,12,12,2,0,0,0,0
82,17,15,1,0,0,0,0
44,10,10,2,0,0,0,0
161,32,28,7,0,0,20,1
47,11,11,1,0,0,0,0
140,36,31,3,0,0,1,0
47,11,9,2,0,0,0,0
52,11,10,1,0,0,0,0
23,5,5,1,0,0,0,0
51,13,13,1,0,0,1,0
59,11,11,1,0,0,0,0
9,2,2,1,0,0,0,0
60,14,14,6,1,0,0,0
33,7,7,1,0,0,0,0
281,65,41,6,0,0,9,0
34,8,7,2,0,0,0,0
26,6,6,1,0,0,0,0
39,8,8,1,0,0,0,0
134,25,25,6,0,0,0,0
66,15,15,1,0,0,0,0
28,7,7,1,0,0,0,0
46,8,8,2,0,0,0,0
27,6,6,1,0,0,0,0
21,4,4,1,0,0,0,0
50,11,10,1,0,0,0,0
26,6,6,1,0,0,0,0
40,7,7,2,0,0,0,0
43,9,9,1,0,0,0,0
39,8,8,1,0,0,0,0
29,8,8,1,0,0,0,0
158,35,29,6,0,0,0,0
48,10,9,1,0,0,0,0
131,23,21,2,0,0,0,0
162,27,27,29,3,0,26,1
160,33,29,4,0,0,0,0
50,11,11,1,0,0,1,0
32,7,7,1,0,0,0,0
161,30,28,24,2,0,21,1
322,62,52,26,3,0,6,0
73,14,13,4,1,0,6,1
11,2,2,1,0,0,0,0
66,15,15,2,0,0,0,0
145,25,24,25,4,0,22,1
21,5,5,1,0,1,0,0
30,5,5,2,0,0,0,0
76,17,16,3,0,0,0,0
27,7,6,1,0,0,0,0
100,20,20,0,0,0,15,1
56,11,11,2,0,0,0,0
46,9,9,2,0,0,0,0
155,26,25,4,0,0,0,0
17,4,4,0,0,0,2,0
78,18,16,2,0,0,1,0
51,12,12,1,0,0,0,0
109,21,19,2,0,0,0,0
153,30,25,20,2,0,8,0
160,30,28,16,0,0,0,0
52,11,11,2,0,0,0,0
133,27,24,6,2,1,26,1
109,18,18,7,1,1,19,1
112,26,23,4,0,0,0,0
50,10,9,2,0,0,0,0
28,6,6,1,0,0,0,0
43,10,10,2,0,0,0,0
31,7,7,1,0,0,0,0
13,3,3,1,0,0,0,0
5,1,1,1,0,0,0,0
137,23,22,22,4,0,26,1
36,8,8,2,0,0,0,0
145,27,25,14,3,0,28,1
37,9,9,1,0,0,1,0
37,7,7,1,0,0,0,0
28,8,8,1,0,0,0,0
146,27,25,12,3,0,28,1
149,27,26,13,2,0,22,1
23,3,3,1,0,0,0,0
88,17,17,4,0,0,0,0
101,18,17,3,0,0,0,0
181,33,32,4,0,0,1,1
31,6,6,1,0,0,0,0
45,10,10,2,0,0,0,0
149,25,25,23,2,0,34,1
30,8,8,2,0,0,0,0
80,18,18,2,0,0,0,0
23,5,5,1,0,0,0,0
38,9,9,1,0,0,0,0
49,10,10,3,0,0,0,0
161,29,28,25,1,0,18,1
102,17,17,18,3,2,0,1
90,17,16,1,0,0,0,0
49,9,9,1,0,0,0,0
86,21,17,6,0,0,2,0
29,8,7,2,0,0,0,0
84,17,17,1,0,0,0,0
111,20,20,3,0,0,0,0
106,26,21,4,0,0,0,0
62,13,13,1,0,0,0,0
72,16,16,2,0,0,0,0
136,29,25,25,6,0,21,1
142,29,29,4,0,0,1,0
56,12,12,3,0,0,0,0
158,29,26,2,0,0,0,0
140,24,24,8,1,1,4,1
87,18,18,2,0,0,1,0
79,21,18,1,0,0,0,0
53,11,11,1,0,0,0,0
245,57,39,5,0,0,0,0
87,17,15,1,0,0,0,0
24,4,4,1,0,0,0,0
35,7,7,2,0,0,0,0
19,4,4,1,0,0,0,0
29,7,7,1,0,0,0,0
38,8,8,1,0,0,0,0
114,23,23,9,1,0,0,0
67,13,13,2,0,0,3,0
17,4,4,1,0,0,0,0
46,8,8,1,0,0,0,0
51,12,11,3,0,0,0,0
37,8,8,2,0,0,0,0
140,27,25,3,0,0,0,0
72,15,15,2,0,0,0,0
32,7,7,1,0,0,0,0
42,11,11,3,0,0,0,0
155,33,32,17,1,0,21,1
139,31,24,23,5,1,20,1
45,8,8,1,0,0,0,0
77,15,11,2,0,0,0,0
120,22,22,2,0,0,0,0
160,28,26,35,6,2,14,1
41,8,8,1,0,1,0,0
32,5,5,1,0,0,0,0
30,8,8,1,0,0,0,0
143,25,25,5,0,0,12,1
40,7,7,1,0,0,0,0
39,9,9,1,0,0,0,0
22,5,5,1,0,0,0,0
51,10,9,1,0,0,0,0
22,5,5,1,0,0,0,0
142,31,25,12,1,0,3,0
90,15,15,7,1,0,14,1
35,5,5,1,0,0,0,0
63,12,12,1,0,0,0,0
76,17,15,4,1,0,0,0
49,12,12,1,0,0,0,0
41,10,10,0,0,0,0,0
46,10,10,2,0,0,0,0
153,29,27,1,0,0,0,0
145,25,25,20,2,0,0,0
110,24,23,4,0,0,0,0
57,13,13,1,0,0,0,0
54,11,11,2,0,0,0,0
38,8,8,2,0,0,0,0
24,5,5,1,0,0,0,0
71,14,13,2,0,0,0,0
72,16,14,3,0,0,0,0
276,57,48,7,0,0,0,0
68,12,11,3,0,0,0,0
31,5,5,1,0,0,0,0
161,29,29,18,2,0,3,1
58,12,12,7,1,0,0,0
142,29,25,4,0,0,0,0
73,13,9,1,0,0,0,0
36,9,9,2,0,0,0,0
45,10,9,1,0,0,0,0
129,27,19,3,0,0,0,0
28,8,8,2,0,0,0,0
47,10,9,3,0,0,0,0
54,10,10,3,0,0,0,0
22,5,5,1,0,0,0,0
61,11,11,2,0,0,0,0
152,33,24,5,0,0,0,0
43,9,9,2,0,1,0,0
69,14,14,5,1,0,0,0
44,7,7,2,0,0,0,0
60,10,10,2,0,0,0,0
126,26,24,17,1,1,0,0
160,27,26,62,8,0,17,1
44,10,10,2,0,1,0,0
54,11,10,1,0,0,0,0
154,29,27,14,1,2,13,1
110,23,20,4,0,0,0,0
157,28,27,3,0,1,0,1
34,8,8,2,0,0,1,0
152,28,28,18,3,0,27,1
82,14,14,2,0,0,0,0
30,5,5,3,0,0,0,0
36,9,9,1,0,0,2,0
23,6,6,1,0,0,0,0
38,6,6,4,0,0,0,0
7,1,1,1,0,0,0,0
151,28,25,5,0,0,12,1
64,12,12,2,0,0,0,0
27,7,7,1,0,0,0,0
160,36,26,8,0,0,0,0
32,7,6,2,0,0,0,0
55,13,13,2,0,0,0,0
53,10,10,4,0,0,0,0
44,11,11,2,0,0,2,0
194,42,36,4,0,0,0,0
61,12,11,2,0,0,1,0
160,30,28,12,0,0,19,1
25,6,6,3,1,0,0,0
28,6,6,1,0,0,0,0
31,6,6,1,0,0,0,0
33,7,7,1,0,0,0,0
131,21,13,10,1,0,0,0
24,5,5,1,0,0,0,0
54,10,10,2,0,0,0,0
42,10,10,2,0,0,0,0
46,10,10,1,0,0,0,0
121,27,24,88,22,0,2,0
161,31,30,25,1,0,21,1
48,11,11,1,0,0,1,0
112,19,19,1,0,0,13,1
33,7,7,2,0,0,0,0
44,10,8,1,0,0,0,0
38,9,9,2,0,0,0,0
56,12,12,2,0,0,0,0
195,40,32,1,0,0,0,0
132,25,23,4,0,0,0,0
29,5,5,1,0,0,0,0
37,4,4,1,0,0,0,0
281,65,41,6,0,0,9,0
26,5,5,1,0,0,0,0
152,28,27,8,2,1,20,1
24,4,4,1,0,0,0,0
39,9,8,2,0,0,0,0
14,3,3,2,0,0,1,0
143,28,28,25,4,0,20,1
78,19,18,2,0,0,0,0
89,23,22,66,21,0,0,0
84,17,16,2,0,0,0,0
134,20,20,28,4,0,0,0
149,25,22,3,0,0,0,0
98,20,20,3,0,0,0,0
159,29,29,25,3,1,12,1
3,1,1,1,0,0,0,0
22,5,5,2,0,0,0,0
28,6,6,1,0,0,0,0
38,7,5,1,0,0,0,0
42,8,8,3,0,0,0,0
70,15,15,4,0,0,8,0
30,6,6,1,0,0,0,0
27,6,5,1,0,0,0,0
41,10,10,2,0,0,1,0
74,15,15,1,0,0,0,0
24,6,6,1,0,0,0,0
59,10,10,3,0,0,0,0
5,1,1,1,0,0,0,0
51,11,11,2,0,0,0,0
27,5,5,2,0,0,0,0
46,8,7,2,0,0,1,0
41,7,7,1,0,0,0,0
36,8,7,1,0,0,0,0
57,12,12,1,0,0,1,0
42,8,8,2,0,0,0,0
85,18,17,2,0,0,0,0
24,5,5,1,0,0,0,0
32,8,8,1,0,0,0,0
42,8,8,1,0,0,0,0
58,13,13,0,0,0,0,0
23,6,6,1,0,0,0,0
159,23,21,24,2,1,19,1
135,29,27,4,0,0,0,0
18,4,4,2,0,1,0,0
51,13,10,1,0,0,0,0
104,22,18,3,0,0,0,0
74,16,16,4,0,0,0,0
26,4,4,1,0,0,0,0
43,10,9,1,0,0,0,0
90,17,17,17,2,0,21,1
36,6,6,1,0,0,0,0
40,8,7,2,0,0,0,0
61,12,12,2,0,0,0,0
42,10,10,2,0,0,0,0
125,23,22,5,0,0,0,0
166,29,28,3,0,0,22,1
76,15,14,2,0,0,0,0
39,9,9,1,0,0,0,0
107,27,25,1,0,0,1,0
57,15,15,2,0,0,1,0
26,6,6,2,0,0,0,0
45,10,8,1,0,0,0,0
22,5,5,2,0,0,0,0
204,47,35,1,0,0,0,0
160,31,30,28,2,0,23,1
94,22,20,5,0,0,0,0
62,11,11,1,0,0,0,0
23,5,5,1,0,0,0,0
47,9,9,1,0,0,0,0
37,9,9,2,0,0,1,0
22,5,5,1,0,0,1,0
55,12,12,2,0,0,0,0
42,10,8,2,0,0,0,0
91,18,15,1,0,0,0,0
71,18,17,7,1,0,0,0
82,16,16,1,0,0,0,0
141,32,26,2,0,0,0,0
107,22,19,3,0,0,2,0
104,19,19,1,0,0,0,0
61,14,13,2,0,0,0,0
156,30,25,12,0,0,7,1
160,33,31,16,3,0,23,1
134,29,28,21,3,0,18,1
158,29,25,4,0,0,0,0
160,33,30,5,0,0,1,0
38,8,8,1,0,0,0,0
22,5,5,1,0,0,0,0
73,18,18,1,0,0,1,0
9,2,2,1,0,0,0,0
61,13,13,2,0,0,0,0
42,8,8,9,2,0,4,1
148,27,21,14,1,0,0,0
25,5,5,6,1,0,0,0
109,23,20,12,3,0,8,1
136,26,26,11,0,0,9,0
119,24,23,31,6,1,11,1
23,5,5,1,0,0,0,0
29,6,6,1,0,0,1,0
60,12,12,43,9,0,0,0
22,4,4,1,0,0,0,0
47,8,8,1,0,0,0,0
110,21,18,5,0,0,0,0
94,21,18,1,0,0,0,0
42,9,9,1,0,0,0,0
79,17,17,2,0,0,0,0
5,1,1,1,0,0,0,0
88,17,16,3,0,0,0,0
81,14,14,1,0,0,1,1
46,11,11,2,0,0,1,0
67,15,15,2,0,0,0,0
25,6,6,1,0,0,0,0
67,15,10,10,1,0,0,0
106,16,15,7,0,0,13,1
127,28,26,10,2,0,24,1
123,22,20,5,0,0,0,0
74,17,15,2,0,0,0,0
40,11,9,4,0,0,0,0
22,3,3,2,0,0,0,0
41,7,7,2,0,0,0,0
67,14,14,2,0,0,0,0
43,9,9,1,0,0,0,0
33,6,6,1,0,0,0,0
22,6,6,1,0,0,1,0
34,7,7,1,0,0,0,0
120,27,24,3,0,0,1,0
33,7,7,2,0,0,0,0
139,32,29,3,0,0,1,0
76,14,14,1,0,0,0,0
145,28,25,5,1,0,24,1
327,74,59,5,0,0,0,0
157,35,34,114,30,0,3,0
114,23,20,3,0,0,0,0
65,14,14,2,0,0,0,0
67,14,13,1,0,0,0,0
140,29,29,27,4,1,12,1
44,11,10,2,0,0,0,0
25,5,5,1,0,0,0,0
12,3,3,1,0,0,1,0
65,12,12,2,0,0,0,0
76,16,14,2,0,0,0,0
96,23,18,2,0,0,0,0
27,6,6,1,0,0,0,0
33,7,7,1,0,0,0,0
156,38,33,115,32,0,1,0
28,5,5,1,0,0,0,0
145,29,25,1,0,0,0,0
72,15,14,2,0,0,1,0
96,23,17,4,0,0,0,0
63,14,14,3,0,0,0,0
29,7,7,1,0,0,0,0
42,8,8,1,0,0,0,0
139,25,25,18,2,0,18,1
39,9,9,1,0,0,0,0
108,24,24,3,0,0,1,0
48,10,9,1,0,0,0,0
58,11,11,2,0,0,0,0
183,30,25,10,1,0,22,1
34,9,9,1,0,0,0,0
37,8,8,0,0,0,0,0
30,7,7,1,0,0,0,0
126,26,23,4,0,0,0,0
124,26,23,12,2,0,23,1
158,32,28,36,6,0,0,0
143,27,24,5,0,0,0,0
28,6,6,1,0,0,0,0
37,9,9,1,0,0,0,0
87,19,16,1,0,0,0,0
40,8,8,8,1,0,0,0
136,28,26,17,3,0,22,1
27,6,6,1,0,0,0,0
96,20,17,12,1,0,0,0
69,14,14,2,0,0,0,0
24,5,5,1,0,0,0,0
53,11,11,1,0,0,0,0
64,14,14,1,0,0,0,0
34,8,8,1,0,0,0,0
158,28,26,25,4,3,24,1
125,23,22,26,2,0,14,1
62,13,13,46,9,0,0,0
102,23,23,2,0,0,1,0
65,12,12,2,0,0,1,0
22,5,5,1,0,0,0,0
26,5,5,1,0,0,0,0
143,25,21,4,0,0,0,0
47,9,9,3,0,0,0,0
122,28,28,4,0,0,2,0
30,6,6,2,0,0,0,0
154,31,30,5,0,2,14,1
30,6,6,1,0,0,0,0
54,12,11,42,12,0,0,0
73,14,14,1,0,0,0,0
73,15,14,8,2,0,0,0
133,29,27,1,0,0,9,0
160,33,24,10,0,0,0,0
157,25,24,4,0,0,16,1
137,29,29,14,2,0,8,1
149,31,29,11,0,0,3,1
29,7,7,1,0,0,0,0
49,12,12,1,0,0,0,0
45,11,10,3,0,0,0,0
111,23,23,15,2,0,8,1
27,7,7,1,0,0,0,0
46,8,8,1,0,0,0,0
32,5,5,1,0,0,0,0
141,22,22,7,0,0,13,1
116,23,22,5,0,0,0,0
117,24,22,4,0,0,0,0
44,10,10,1,0,0,0,0
23,6,6,2,0,0,0,0
73,18,17,1,0,0,0,0
43,9,9,2,0,0,0,0
43,8,8,1,0,0,0,0
34,6,6,2,0,0,0,0
37,7,7,1,0,0,0,0
68,14,14,2,0,0,0,0
93,24,23,66,19,0,3,0
159,33,33,26,3,0,23,1
157,37,22,5,0,0,0,0
28,6,6,1,0,0,0,0
160,35,29,4,0,0,0,0
128,20,19,17,3,0,1,0
85,19,17,1,0,0,0,0
153,30,25,18,0,0,3,1
94,19,18,2,0,1,0,0
137,25,25,16,2,0,17,1
45,10,10,8,1,0,0,0
95,17,13,2,0,0,0,0
126,26,25,10,1,1,0,0
160,31,31,19,1,0,3,1
105,20,20,3,0,0,0,0
148,24,24,17,1,0,40,1
68,12,12,2,0,0,0,0
82,16,16,4,1,0,0,0
154,32,26,6,0,0,0,0
44,9,9,1,0,0,0,0
78,14,13,2,0,0,2,0
121,26,24,4,0,0,0,0
34,5,5,2,0,0,0,0
144,33,32,12,0,0,10,1
39,6,6,4,0,0,0,0
106,22,20,2,0,0,0,0
25,6,6,12,0,0,0,0
15,4,4,1,0,1,0,0
39,8,8,1,0,0,0,0
26,5,5,1,0,0,0,0
30,8,8,2,0,0,0,0
73,14,14,1,0,0,0,0
27,5,5,1,0,0,0,0
61,12,11,1,0,0,0,0
40,10,9,1,0,0,0,0
151,33,32,1,0,0,0,0
117,23,20,4,0,0,0,0
87,19,18,3,0,0,0,0
140,26,23,0,0,0,17,1
174,28,19,28,5,0,0,0
32,9,9,1,0,0,0,0
126,26,24,2,0,0,0,0
68,11,11,2,0,0,0,0
76,15,13,2,0,0,0,0
23,6,6,1,0,0,0,0
98,17,16,3,0,0,0,0
58,13,12,2,0,0,1,0
95,21,21,2,0,0,0,0
28,6,6,1,0,0,0,0
68,16,15,52,14,0,0,0
96,21,20,2,0,0,1,0
269,53,43,8,0,0,2,0
31,9,8,1,0,0,1,0
159,31,26,3,0,0,23,1
43,10,10,1,0,0,1,0
40,6,6,0,0,0,0,0
31,9,8,1,0,0,1,0
40,9,9,1,0,0,0,0
146,28,25,2,0,0,20,1
49,10,9,1,0,0,0,0
81,15,15,1,0,0,0,0
52,10,10,2,0,0,0,0
49,9,9,2,0,0,0,0
29,6,6,1,0,0,0,0
163,27,27,35,5,0,6,1
80,15,14,1,0,0,0,0
38,7,7,1,0,0,0,0
34,7,7,1,0,0,0,0
45,7,6,2,0,0,0,0
49,11,11,2,0,0,0,0
98,21,16,2,0,0,0,0
22,7,7,0,0,0,0,0
71,17,15,1,0,0,2,0
159,39,29,5,0,0,0,0
28,7,7,1,0,0,0,0
159,31,30,30,6,0,27,1
60,12,12,2,0,0,0,0
38,9,9,1,0,0,0,0
143,35,28,3,0,0,1,0
23,5,5,1,0,0,0,0
163,28,28,99,22,0,29,1
74,14,14,3,0,0,0,0
46,10,9,1,0,0,0,0
89,14,14,5,0,0,0,0
48,8,8,39,8,0,0,0
41,9,9,1,0,0,0,0
287,60,50,4,0,0,0,0
149,33,31,2,0,0,0,0
48,9,9,3,0,0,0,0
33,7,7,1,0,0,0,0
134,23,21,26,3,0,8,1
25,4,4,1,0,0,0,0
32,6,6,1,0,0,0,0
177,32,28,8,1,0,21,1
51,10,10,0,0,0,0,0
45,10,10,1,0,0,0,0
20,5,5,1,0,0,0,0
166,42,36,2,0,0,3,0
88,18,16,3,0,0,0,0
41,11,11,1,0,0,2,0
141,26,20,19,1,0,1,0
71,13,13,4,0,0,0,0
138,31,27,4,0,0,0,0
104,19,19,1,0,0,0,0
64,13,13,0,0,0,0,0
147,29,26,2,0,0,0,0
26,5,5,1,0,0,0,0
140,34,31,94,25,0,1,0
101,23,22,2,0,0,0,0
18,3,3,1,0,0,0,0
11,1,1,1,0,0,0,0
37,7,7,1,0,0,0,0
8,2,2,1,0,0,0,0
160,29,29,12,1,1,24,1
158,31,29,33,4,2,9,1
154,29,28,20,4,0,2,1
124,23,21,3,0,0,0,0
63,13,12,2,0,0,0,0
151,29,27,7,1,0,0,0
148,35,33,0,0,0,1,0
38,8,8,1,0,0,0,0
33,7,7,3,0,0,0,0
98,19,18,3,0,0,0,0
35,7,7,2,0,0,0,0
28,6,6,1,0,0,0,0
237,48,42,6,0,0,0,0
105,17,15,7,1,0,5,1
165,32,29,8,0,0,0,0
33,6,6,1,0,0,0,0
154,30,30,29,4,0,31,1
135,26,24,8,0,0,8,1
43,7,7,1,0,0,1,0
126,20,18,2,0,0,0,0
29,7,7,1,0,0,0,0
47,9,9,3,1,0,0,0
136,29,28,6,1,0,0,1
23,5,5,1,0,0,0,0
56,12,12,1,0,0,0,0
47,9,9,1,0,0,0,0
25,5,5,1,0,0,0,0
96,25,22,3,0,0,1,0
41,8,8,1,0,0,0,0
48,12,12,1,0,1,1,0
104,21,21,3,0,0,0,0
23,5,5,2,0,0,0,0
71,14,13,3,0,0,0,0
56,11,11,2,0,0,0,0
84,19,17,3,0,0,0,0
154,27,27,30,6,0,25,1
52,10,10,1,0,0,0,0
153,25,25,19,2,0,24,1
125,27,27,6,0,0,2,0
64,14,13,3,0,0,0,0
129,27,21,6,0,0,0,0
23,6,5,1,0,0,0,0
37,8,8,1,0,0,0,0
67,13,13,1,0,0,0,0
375,72,56,15,1,0,1,0
145,28,25,5,1,0,24,1
34,6,6,5,1,0,0,0
91,17,16,3,0,0,0,0
84,17,17,4,0,0,0,0
157,31,27,2,0,0,1,0
23,4,4,1,0,0,0,0
60,14,12,5,0,0,0,0
31,6,6,1,0,0,0,0
31,6,6,0,0,0,0,0
154,27,23,28,2,0,19,1
125,16,16,14,2,0,0,0
136,28,26,17,3,0,22,1
53,10,10,3,0,0,0,0
85,18,18,2,0,0,0,0
24,5,5,1,0,0,0,0
159,25,25,15,4,0,0,0
76,17,17,2,0,0,2,0
99,17,16,1,0,0,0,0
141,22,22,24,3,0,24,1
161,33,29,9,1,0,21,1
70,15,15,2,0,0,0,0
45,9,9,3,0,0,0,0
99,24,20,3,0,0,0,0
37,8,8,28,7,0,0,0
51,10,9,1,0,0,0,0
138,28,27,4,0,1,4,0
96,20,19,1,0,0,0,0
28,5,5,1,0,0,0,0
24,5,5,2,0,0,0,0
80,18,18,2,0,0,0,0
24,3,3,1,0,0,0,0
29,7,7,1,0,0,1,0
150,34,30,4,0,0,2,0
113,19,19,3,0,0,0,0
84,15,15,1,0,0,0,0
40,9,9,1,0,0,0,0
87,20,17,2,0,0,1,0
26,6,6,1,0,1,0,0
47,10,9,2,0,0,0,0
22,5,5,2,0,0,0,0
45,10,10,1,0,0,0,0
39,6,6,1,0,0,0,0
77,14,14,3,0,0,0,0
14,2,2,2,0,0,0,0
35,6,6,3,0,1,0,0
65,12,12,1,0,0,0,0
46,11,10,2,0,0,0,0
53,10,10,1,0,0,0,0
23,4,4,1,0,0,0,0
22,5,5,1,0,0,0,0
143,27,24,4,0,0,0,0
58,12,12,1,0,0,0,0
22,4,4,1,0,0,0,0
143,27,25,5,0,0,0,0
112,23,23,8,1,0,0,1
31,7,7,2,0,0,0,0
38,7,7,2,0,0,1,0
52,12,12,2,0,0,0,0
30,7,7,1,0,0,0,0
152,35,29,20,3,0,2,1
69,16,16,4,0,0,0,0
48,11,10,2,0,0,0,0
77,13,12,2,0,0,0,0
31,6,6,1,0,0,0,0
34,9,7,1,0,0,0,0
158,34,32,21,2,2,17,1
102,17,16,2,0,0,0,0
157,28,28,23,2,0,18,1
98,20,19,1,0,0,0,0
67,15,14,2,0,0,0,0
26,5,5,2,0,0,0,0
153,30,25,20,2,0,8,0
24,6,6,3,0,0,0,0
140,29,26,2,0,0,0,0
29,5,5,1,0,0,0,0
151,31,29,18,2,1,16,1
100,22,22,1,0,1,0,0
41,8,8,1,0,0,0,0
46,11,11,1,0,0,0,0
64,15,14,4,0,0,0,0
150,29,29,3,0,0,1,0
30,6,6,1,0,0,0,0
60,11,11,2,0,0,0,0
78,17,16,3,0,0,11,1
70,16,16,1,0,0,0,0
29,6,6,1,0,0,0,0
91,20,19,3,0,0,2,0
22,5,5,2,0,0,0,0
26,7,7,3,0,0,0,0
63,13,10,2,0,0,0,0
160,26,23,10,0,0,1,0
50,10,10,10,2,0,0,0
154,35,29,11,0,0,0,0
26,6,6,1,0,0,0,0
33,8,8,2,0,0,0,0
73,14,13,1,0,0,0,0
37,10,10,1,0,0,0,0
22,5,5,2,0,0,0,0
25,5,5,1,0,0,0,0
39,7,7,1,0,0,0,0
31,6,6,1,0,0,0,0
111,21,19,2,0,0,0,0
160,33,31,5,0,0,0,0
28,6,6,1,0,0,0,0
61,12,11,2,0,0,0,0
153,26,25,3,0,0,0,1
23,6,6,1,0,0,0,0
22,5,5,2,0,0,0,0
125,22,20,11,2,1,5,1
149,29,25,4,0,0,0,0
121,27,21,4,0,0,0,0
