longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,house_value
0.19230769230769162,0.5579171094580229,0.9999999999999999,0.03835508105970739,0.033059133943814996,0.013789624148658875,0.03388157894736842,0.7041144260079172,500001.0
0.626518218623481,0.17321997874601536,0.8823529411764706,0.039699485962831155,0.04019866521806612,0.01880658090193111,0.041611842105263155,0.21316947352450316,155400.0
0.615384615384615,0.1700318809776835,0.5490196078431372,0.09927507578753131,0.18764550675151326,0.0649401608789484,0.16907894736842105,0.15645301444118015,204500.0
0.7206477732793513,0.02019128586609975,0.6862745098039215,0.054039804929484646,0.04423405246003415,0.019507273185907677,0.04325657894736842,0.486600184825037,441400.0
0.37550607287449367,0.8363443145589793,0.9607843137254901,0.045841571108475025,0.06549743908117338,0.02757924829731775,0.06266447368421052,0.06942662859822624,59300.0
0.604251012145749,0.14133900106269914,0.5098039215686274,0.060234611836035325,0.07589632158932175,0.030774405112250904,0.07631578947368421,0.2879339595315927,316900.0
0.2287449392712535,0.5154091392136024,0.6862745098039215,0.027230789508369577,0.03011019711314605,0.01322907032147762,0.03338815789473684,0.3474848622777617,359000.0
0.1437246963562746,0.8756641870350688,0.37254901960784315,0.09901146698299723,0.12354493248486731,0.04714257686594355,0.12417763157894736,0.12874305181997492,91200.0
0.2297570850202426,0.4824654622741762,0.6666666666666666,0.040569395017793594,0.0457861244761757,0.02208582079094145,0.04523026315789473,0.27069281803009615,204800.0
0.025303643724695846,0.8459086078639748,0.8039215686274509,0.06268617371820219,0.08551916808939936,0.03635191569270439,0.0825657894736842,0.08672294175252757,57500.0
0.529352226720647,0.1795961742826777,0.6666666666666666,0.053407143798602875,0.08567437529101352,0.06303427786653214,0.08536184210526315,0.13547399346215916,182000.0
0.5921052631578938,0.17534537725823585,0.49019607843137253,0.05678133649663899,0.07869005121837654,0.03192354045797248,0.07697368421052632,0.24138287747755205,224700.0
0.615384615384615,0.15090329436769423,0.7254901960784313,0.029629629629629627,0.04159553003259352,0.027915580593626504,0.04325657894736842,0.0034206424738969093,91700.0
0.5981781376518214,0.17747077577045722,0.37254901960784315,0.1516805061289047,0.22893062238087847,0.11289554079430478,0.22483552631578949,0.18930083722983132,221200.0
0.29554655870445146,0.6535600425079702,0.5294117647058824,0.024383814419401607,0.02529877386310725,0.015106925642534824,0.02401315789473684,0.13793602846857284,96200.0
0.22469635627530415,0.5483528161530291,0.39215686274509803,0.10865954922894425,0.16327797609809094,0.060511785644216484,0.16381578947368422,0.14704624763796365,223100.0
0.06477732793522328,0.7800212539851223,0.8039215686274509,0.03996309476736523,0.05913394381499302,0.018302082457467977,0.04950657894736842,0.068640432545758,69800.0
0.6497975708502004,0.1594048884165784,0.5686274509803921,0.03516541452484513,0.03678410678255471,0.025280977605874604,0.0412828947368421,0.30244410421925216,178100.0
0.7338056680161937,0.013815090329437396,0.411764705882353,0.044497166205351255,0.0836566816700295,0.04669413380419855,0.08092105263157895,0.1049226907215073,110600.0
0.43016194331983826,0.7258235919234854,0.1764705882352941,0.061236325293264796,0.0633245382585752,0.02839205134673057,0.06101973684210526,0.27729962345346965,117300.0
0.1912955465587043,0.5472901168969182,0.6666666666666666,0.05222090417819955,0.05944435821822133,0.04411558619916477,0.06776315789473684,0.24712762582585074,266700.0
0.712550607287449,0.06588735387885203,0.058823529411764705,0.15405298536971135,0.13844482383982618,0.06387510860730401,0.13141447368421053,0.3514227389967035,247800.0
0.23380566801619374,0.4707757704569606,0.9411764705882353,0.020825095558191644,0.020797765016296755,0.009193082765772584,0.022203947368421052,0.325023103129612,238600.0
0.25,0.5100956429330505,0.9999999999999999,0.03658890206932911,0.05634021418593823,0.02572942066761961,0.05756578947368421,0.113398435883643,188900.0
0.39878542510121484,0.5834218916046758,0.25490196078431376,0.05427705285356531,0.07186093434735372,0.023991703803357717,0.0756578947368421,0.1123432780237514,115300.0
0.6194331983805661,0.1795961742826777,0.6470588235294117,0.06260709107684197,0.05587459258109577,0.029485131309734017,0.05921052631578947,0.3793120094895243,367100.0
0.7216599190283404,0.06376195536663154,0.0784313725490196,0.12057466719388428,0.13130529256557505,0.06477199473079402,0.11562499999999999,0.31119570764541177,210400.0
0.2601214574898769,0.5462274176408073,0.3137254901960784,0.08198233821009622,0.13503026540431476,0.038930463297738166,0.11151315789473684,0.17394932483689884,172500.0
0.6194331983805661,0.15302869287991472,0.47058823529411764,0.02593910636615263,0.047803818097159716,0.04024776479161411,0.04095394736842105,0.1303499262079144,183300.0
0.672064777327936,0.15727948990435747,0.3137254901960784,0.33444049031237644,0.3762222567127115,0.2057232545755206,0.36644736842105263,0.21628667190797368,157700.0
0.18927125506072784,0.5451647183846973,0.27450980392156865,0.07631474891261368,0.11268042837187646,0.06550071470612966,0.11809210526315789,0.1993558709535041,303700.0
0.24190283400809776,0.5759829968119021,0.5294117647058824,0.048398576512455514,0.042061151637435984,0.02511281145772023,0.04407894736842105,0.3251403428918222,229200.0
0.7297570850202426,0.017003188097768795,0.9215686274509803,0.01339132727033083,0.02762688188731957,0.015191008716612013,0.021381578947368418,0.08971600391718736,86500.0
0.6619433198380555,0.12646121147715172,0.43137254901960786,0.08050612890470542,0.08598478969424182,0.04218167549538945,0.09095394736842105,0.2915408063337057,234200.0
0.7398785425101195,0.014877789585547418,0.25490196078431376,0.034743640437590616,0.04159553003259352,0.026346029877518988,0.04243421052631579,0.31687838788430506,152700.0
0.26113360323886603,0.5462274176408073,0.6862745098039215,0.04441808356399104,0.05742666459723732,0.026542223717032427,0.06085526315789473,0.21056950938607744,158400.0
0.6184210526315788,0.18065887353878907,0.588235294117647,0.07953077632792935,0.07248176315381034,0.03772527256929847,0.0756578947368421,0.4583660915021862,394100.0
0.30263157894736814,0.6450584484590864,0.7058823529411764,0.057703967312508236,0.06084122303274873,0.02657025140839149,0.05921052631578947,0.23367263899808277,159500.0
0.19331983805667896,0.5557917109458028,0.9999999999999999,0.09234216422828523,0.1153189507993171,0.038425964853275034,0.11710526315789474,0.26667218383194713,500001.0
0.6680161943319831,0.10626992561105197,0.39215686274509803,0.2295769078687228,0.23932950488902685,0.08884778160822893,0.2292763157894737,0.3166025296202811,378200.0
0.6589068825910918,0.22210414452709948,0.0784313725490196,0.17759325161460393,0.19385379481607945,0.12923568485663833,0.20789473684210527,0.241520806609564,115100.0
0.6821862348178129,0.1594048884165784,0.13725490196078433,0.10844866218531699,0.11857830203321434,0.04994534600184983,0.12220394736842105,0.1839491869077668,150200.0
0.2874493927125492,0.6397449521785337,0.8235294117647058,0.02757348095426387,0.04811423250038802,0.036912469519885645,0.04802631578947368,0.03896497979338216,137500.0
0.2540485829959511,0.5026567481402768,0.3137254901960784,0.07362593910636615,0.07449945677479436,0.053280641273578296,0.08289473684210526,0.3116301844112495,250800.0
0.7975708502024297,0.1625929861849098,0.411764705882353,0.14422037696059048,0.19121527238863884,0.07225538832366378,0.18026315789473685,0.09914346009020565,65300.0
0.6275303643724683,0.172157279489904,0.3333333333333333,0.04505074469487281,0.05913394381499302,0.04122873398918131,0.06792763157894736,0.054426835491924244,181300.0
0.6548582995951424,0.13921360255047865,0.3333333333333333,0.0712534598655595,0.11035232034766414,0.07631940357072788,0.11052631578947368,0.15696335222962443,200000.0
0.7530364372469638,0.18065887353878907,0.43137254901960786,0.16810333465137736,0.2536085674375291,0.03775330026065753,0.09309210526315789,0.07818512848098648,124500.0
0.7085020242914979,0.15409139213602607,0.8627450980392156,0.003400553578489521,0.004035387241968028,0.002410381456879397,0.004769736842105263,0.14532213348781398,112500.0
0.5151821862348172,0.43251859723698205,0.6274509803921569,0.014709371293001186,0.01365823374204563,0.008604501247232266,0.01825657894736842,0.1408118508710225,118800.0
0.23785425101214486,0.5749202975557921,0.1568627450980392,0.0583102675629366,0.03942262920999535,0.023683399198408027,0.03898026315789473,0.4354836485014,339200.0
0.6336032388663959,0.22210414452709948,0.588235294117647,0.04046395149597996,0.06425578146826014,0.03464222651980156,0.0649671052631579,0.10153653053061339,99200.0
0.6082995951417001,0.15727948990435747,0.9411764705882353,0.04236193488862528,0.057271457395623164,0.02502872838364304,0.06365131578947368,0.13901187569826623,136600.0
0.3046558704453428,0.6514346439957492,0.6470588235294117,0.03956768156056412,0.04066428682290859,0.020404159309397686,0.046546052631578946,0.2438104302009627,118500.0
0.6163967611336023,0.14240170031881005,0.6862745098039215,0.03189666534862264,0.034145584355114084,0.021637377729196446,0.03651315789473684,0.348905532337485,136500.0
0.2054655870445341,0.579171094580234,0.45098039215686275,0.12819296164491895,0.14993015675927363,0.06480002242215309,0.14654605263157897,0.2610515717024593,173500.0
0.6487854251012148,0.1700318809776835,0.6274509803921569,0.04265190457361276,0.04361322365357753,0.024243953025589283,0.044901315789473685,0.33869188011199847,219400.0
0.5809716599190278,0.31137088204038266,0.23529411764705882,0.05970739422696718,0.09296911376687879,0.021104851593374253,0.04506578947368421,0.1412049488972566,78400.0
0.3269230769230749,0.580233793836344,0.6862745098039215,0.017951759588770263,0.024367530653422318,0.014069901062249503,0.022861842105263156,0.20183169887311903,158900.0
0.5951417004048576,0.15409139213602607,0.9999999999999999,0.04009489916963226,0.06906720471829894,0.017741528630286725,0.06677631578947368,0.1771216948731742,412500.0
0.6143724696356276,0.14877789585547285,0.7254901960784313,0.016739159087913534,0.031351854726059294,0.01894671935872642,0.02631578947368421,0.07389553247541414,89700.0
0.19635627530364275,0.5589798087141338,0.5686274509803921,0.04795044154474759,0.11423250038801801,0.04610555228565823,0.11217105263157895,0.02646170397649688,450000.0
0.2115384615384599,0.5270988310308184,0.8431372549019608,0.18402530644523526,0.17522893062238087,0.07889795117576165,0.1830592105263158,0.3535951228258921,374800.0
0.6305668016194321,0.21466524973432577,0.0784313725490196,0.16986951364175562,0.17879869625950642,0.09596681521343087,0.18125000000000002,0.24094150425511374,148500.0
0.6113360323886639,0.16046758767268843,0.7254901960784313,0.0490839594042441,0.07962129442806147,0.04946887524874576,0.071875,0.09887449828278232,190600.0
0.2702429149797556,0.47396386822529246,0.35294117647058826,0.0989060234611836,0.09095142014589477,0.047338770705456994,0.09013157894736842,0.4320285237445001,412600.0
0.6315789473684212,0.13071200850159448,0.27450980392156865,0.23991037300645843,0.2863572869781158,0.09333221222567897,0.28125,0.3207473000372409,367300.0
0.20647773279352144,0.5334750265674817,0.8627450980392156,0.04718597601159879,0.04640695328263232,0.023150873062585835,0.05197368421052631,0.3035406408187474,330100.0
0.6356275303643724,0.13390010626992543,0.411764705882353,0.03661526294978252,0.05214961974235605,0.022618346926763643,0.04819078947368421,0.23305195790402894,218200.0
0.5961538461538467,0.172157279489904,0.5294117647058824,0.07362593910636615,0.09622846500077605,0.03279239889010342,0.08930921052631578,0.2718859050219997,280400.0
0.6285425101214575,0.14346439957492052,0.7058823529411764,0.030499538684592063,0.03662889958094056,0.02065640853162925,0.03963815789473684,0.30418890773920365,179600.0
0.6133603238866385,0.145589798087141,0.588235294117647,0.05332806115724265,0.09560763619431942,0.06244569634799181,0.09720394736842104,0.13614984620901782,151200.0
0.6700404858299578,0.10308182784272057,0.0784313725490196,0.11986292342164229,0.12168244606549744,0.0346141988284425,0.10361842105263158,0.3916221845215928,295900.0
0.6548582995951424,0.16684378320935167,0.3333333333333333,0.07700013180440227,0.10367841067825548,0.04899240449564169,0.10756578947368421,0.18885256755079244,157000.0
0.6052631578947363,0.17747077577045722,0.6862745098039215,0.05477790958218005,0.07030886233121217,0.05426161047114549,0.07927631578947368,0.26121019020427305,176600.0
0.7449392712550615,0.02125398512221066,0.3333333333333333,0.08801897983392645,0.09452118578302034,0.05462597045881331,0.09868421052631579,0.24030703024785866,215300.0
0.16194331983805554,0.631243358129649,0.058823529411764705,0.17095030974034534,0.17227999379171194,0.08282182796603044,0.18569078947368423,0.2787409828829947,197400.0
0.5880566801619427,0.3804463336875661,0.19607843137254904,0.1081059707394227,0.1365823374204563,0.009893775049749153,0.027796052631578947,0.11055019930759576,99100.0
0.6437246963562746,0.14133900106269914,0.29411764705882354,0.044470805324897854,0.07713797920223499,0.03523080803834188,0.07417763157894737,0.18072854167528724,174000.0
0.6467611336032384,0.15409139213602607,0.47058823529411764,0.03548174509028602,0.03228309793574422,0.01841419322290423,0.03256578947368421,0.3300161377084454,297600.0
0.212550607287449,0.5270988310308184,0.8431372549019608,0.009120864636878872,0.011950954524289927,0.004232181395218476,0.011677631578947368,0.29454076495496617,253800.0
0.5991902834008087,0.1625929861849098,0.7254901960784313,0.0856465005931198,0.1015055098556573,0.03497855881611032,0.09720394736842104,0.4991862181211294,500001.0
0.6174089068825914,0.16684378320935167,0.8235294117647058,0.058732041650191115,0.090175384137824,0.04663807842148042,0.08898026315789473,0.16322533482296797,217800.0
0.6143724696356276,0.15090329436769423,0.8039215686274509,0.04223013048635824,0.0616172590408195,0.04422769696460103,0.06332236842105263,0.08728845119377665,96700.0
0.23785425101214486,0.5100956429330505,0.588235294117647,0.08809806247528668,0.09591805059754774,0.04487233386585947,0.09375,0.32488517399760003,351500.0
0.645748987854251,0.1551540913921361,0.5294117647058824,0.05222090417819955,0.057892286202079785,0.039350878668124104,0.060032894736842105,0.2297899339319458,179000.0
0.2975708502024279,0.6907545164718387,0.29411764705882354,0.044708053248978516,0.04625174608101816,0.020404159309397686,0.0475328947368421,0.1775147928994083,87200.0
0.6275303643724683,0.16471838469713118,0.5098039215686274,0.05095558191643601,0.07108489833928294,0.04072423554471818,0.0625,0.15905297857960582,192800.0
0.6103238866396765,0.16046758767268843,0.9607843137254901,0.03656254118887571,0.056185006984324076,0.02727094369236806,0.049342105263157895,0.07505413718431471,327300.0
0.7338056680161937,0.064824654622742,0.0784313725490196,0.08322129959140635,0.1060065187024678,0.03909862944589254,0.09523026315789473,0.18253541330464412,161100.0
0.604251012145749,0.1594048884165784,0.6666666666666666,0.05891656781336497,0.0915722489523514,0.05019759522408139,0.08898026315789473,0.1238741534599523,207700.0
0.167004048582994,0.6280552603613181,0.49019607843137253,0.05295900883089495,0.08613999689585597,0.023879593037921466,0.08684210526315789,0.04310975021034193,233300.0
0.3087044534412957,0.5781083953241231,0.9019607843137254,0.06250164755502834,0.0712401055408971,0.02766333137139494,0.07269736842105264,0.2534516765285996,98300.0
0.20647773279352144,0.5717321997874603,0.7254901960784313,0.03289837880585211,0.03631848517771225,0.01760139017349141,0.045559210526315785,0.22234865725989988,220100.0
0.21356275303643635,0.8469713071200848,0.43137254901960786,0.058362989323843414,0.058357907806922245,0.028111774433139943,0.05526315789473684,0.27993406987489833,116800.0
0.4180161943319831,0.7077577045696071,0.411764705882353,0.2176617899037828,0.21837653267111592,0.02359931612433084,0.057730263157894736,0.19792830443718018,244000.0
0.1953441295546554,0.6089266737513288,0.47058823529411764,0.08646368788717543,0.08753686171038337,0.034782364976596876,0.07911184210526316,0.27802375139653246,308400.0
0.6578947368421044,0.12646121147715172,0.5294117647058824,0.03946223803875049,0.08877851932329661,0.09319207376888365,0.0975328947368421,0.13475676197569691,115000.0
0.20344129554655765,0.5759829968119021,0.6274509803921569,0.04784499802293397,0.068135961508614,0.03410970038397937,0.06365131578947368,0.14057047489000152,103600.0
0.6255060728744937,0.14240170031881005,0.5490196078431372,0.021431395808620007,0.0316622691292876,0.01645225482776984,0.029769736842105262,0.17277692721479704,166700.0
0.6093117408906874,0.16365568544102027,0.9607843137254901,0.07873994991432713,0.12882197733974857,0.03761316180386221,0.12713815789473684,0.1891491151846182,442900.0
0.6184210526315788,0.1785334750265677,0.7843137254901961,0.06521681824172927,0.07822442961353407,0.03553911264329157,0.07944078947368421,0.20366615632887825,263900.0
0.1872469635627514,0.577045696068013,0.47058823529411764,0.1719783840780282,0.2948936830668943,0.16575576669749711,0.29769736842105265,0.1536116743217335,187500.0
0.5566801619433193,0.28267800212539873,0.3137254901960784,0.07330960854092526,0.10492006829116872,0.07183497295327784,0.10509868421052632,0.10281237500172412,51200.0
0.5991902834008087,0.19022316684378326,0.3333333333333333,0.15523922499011467,0.14248021108179418,0.08069172342274167,0.14950657894736843,0.37248451745493166,235600.0
0.4757085020242897,0.4027630180658872,0.9999999999999999,0.03308290496902597,0.0395778364116095,0.01740519633397797,0.03963815789473684,0.12774996206948874,59100.0
0.4696356275303639,0.4558979808714132,0.27450980392156865,0.07183339923553446,0.07729318640384915,0.03433392191485187,0.07138157894736842,0.20743851808940567,109000.0
0.25101214574898734,0.7651434643995749,0.11764705882352942,0.045736127586661394,0.04469967406487661,0.020852602371142687,0.04325657894736842,0.23448642087695343,147000.0
0.675101214574898,0.10414452709883149,0.0784313725490196,0.09540002636088045,0.09778053701691759,0.04324672776703383,0.09292763157894736,0.36227776168604575,322800.0
0.5323886639676108,0.19234856535600464,0.37254901960784315,0.12450243838144194,0.13642713021884215,0.07903808963255697,0.14259868421052632,0.2422242451828251,214800.0
0.11538461538461497,0.7013815090329434,0.7450980392156862,0.03735336760247792,0.040353872419680276,0.018442220914263292,0.04539473684210526,0.17241831147156594,114600.0
0.22064777327935126,0.7842720510095642,0.29411764705882354,0.04122841702912877,0.047182989290703095,0.018189971692031726,0.046875,0.09681935421580391,60800.0
0.4858299595141702,0.553666312433581,0.5686274509803921,0.05701858442071965,0.08288064566195873,0.041957453964516944,0.06776315789473684,0.20959710900539302,55900.0
0.6194331983805661,0.14984059511158376,0.8039215686274509,0.01853169895874522,0.026540431476020487,0.02062838084027019,0.02269736842105263,0.02873753465469442,99000.0
0.5445344129554659,0.5419766206163659,0.23529411764705882,0.05021747726374061,0.08412230327487195,0.016031839457383897,0.038157894736842106,0.17714238424297596,162500.0
0.39473684210526194,0.24760892667375112,0.058823529411764705,0.04035850797416633,0.03399037715349992,0.015191008716612013,0.031085526315789473,0.4875587922925202,328700.0
0.7550607287449385,0.03294367693942668,0.29411764705882354,0.045894292869381834,0.05137358373428528,0.018189971692031726,0.05263157894736842,0.16487358795051105,158300.0
0.6497975708502004,0.12114771519659939,0.6274509803921569,0.07017266376696982,0.0667390966940866,0.03346506348272093,0.07023026315789474,0.31510599853795124,264200.0
0.7155870445344128,0.13921360255047865,0.29411764705882354,0.09215763806511137,0.10864504112990843,0.06639760082961967,0.11019736842105263,0.12572240382891275,118000.0
0.6133603238866385,0.15302869287991472,0.8431372549019608,0.05954922894424674,0.08582958249262766,0.037697244877939406,0.07450657894736842,0.09741934594005601,97200.0
0.3107287449392704,0.6546227417640811,0.27450980392156865,0.15357848952155,0.1628123544932485,0.08029933574371478,0.17023026315789475,0.22630032689204288,143200.0
0.6396761133603235,0.15090329436769423,0.7058823529411764,0.031053117174113614,0.03942262920999535,0.017124919420387342,0.039473684210526314,0.18048716569426632,164600.0
0.634615384615385,0.13177470775770495,0.5686274509803921,0.07584025306445236,0.06223808784727612,0.030998626643123407,0.06776315789473684,0.4436145708335058,364700.0
0.6417004048582982,0.11902231668437802,0.35294117647058826,0.12012653222617635,0.16188111128356356,0.054541887384736115,0.14934210526315791,0.26586529840967715,429200.0
0.38157894736842124,0.512221041445271,0.6274509803921569,0.09389745617503624,0.1108179419525066,0.07287199753356316,0.11414473684210526,0.11848112439828419,67500.0
0.5981781376518214,0.15834218916046794,0.5686274509803921,0.027336233030183208,0.04671736768586063,0.01690069788951484,0.04473684210526316,0.18103888222231418,343800.0
0.25101214574898734,0.512221041445271,0.6470588235294117,0.024673784104389085,0.03724972838739718,0.02146921158104207,0.03684210526315789,0.21121087984993314,194500.0
0.7358299595141702,0.15834218916046794,0.43137254901960786,0.10175299855015157,0.10817941952506598,0.05826957033549147,0.1069078947368421,0.18303885463648778,115700.0
0.6538461538461533,0.12646121147715172,0.6078431372549019,0.019137999209173584,0.020487350613068448,0.023375094593458337,0.021875,0.24668625260341237,163900.0
0.6396761133603235,0.13071200850159448,0.5098039215686274,0.052669039145907474,0.047803818097159716,0.024580285321898036,0.04802631578947368,0.35413994289733935,218900.0
0.16902834008097045,0.6291179596174281,0.3137254901960784,0.08432845657044945,0.08148378084743133,0.034782364976596876,0.08108552631578947,0.29064426697562795,202900.0
0.030364372469634304,0.8831030818278425,0.588235294117647,0.06358244365361802,0.06611826788762999,0.02808374674178088,0.065625,0.2079764417042524,143000.0
0.22570850202428971,0.5430393198724763,0.49019607843137253,0.004217740872545143,0.003880180040353872,0.0023262983828022084,0.003782894736842105,0.1293154577178246,137500.0
0.7206477732793513,0.1700318809776835,0.29411764705882354,0.06787926716752339,0.08055253763774639,0.026710389865186805,0.07730263157894736,0.14224631384394698,129400.0
0.6143724696356276,0.13283740701381497,0.6862745098039215,0.05237906946092,0.07077448393605464,0.04666610611283949,0.07450657894736842,0.19316974938276715,168000.0
0.7216599190283404,0.11902231668437802,0.21568627450980393,0.04921576380651114,0.054943349371410835,0.028139802124499003,0.052796052631578945,0.18103888222231418,117200.0
0.20951417004048523,0.5664187035069075,0.8823529411764706,0.04679056280479768,0.06891199751668478,0.022478208469968328,0.0705592105263158,0.16328740293237337,212000.0
0.6578947368421044,0.12752391073326308,0.35294117647058826,0.0328456570449453,0.055098556573024995,0.033941534235824994,0.05361842105263158,0.15213583260920543,159800.0
0.4352226720647767,0.4442082890541976,0.45098039215686275,0.051640964808224596,0.06518702467794506,0.04361108775470164,0.061184210526315785,0.09172287278796155,57800.0
0.1953441295546554,0.5557917109458028,0.9999999999999999,0.030947673652299987,0.07620673599255005,0.0317553743098181,0.07138157894736842,0.06035089171183847,312500.0
0.23380566801619374,0.5377258235919236,0.3137254901960784,0.08730723606168446,0.09871178022660253,0.052411782841447346,0.09868421052631579,0.2681066468048717,238500.0
0.693319838056679,0.22529224229543,0.37254901960784315,0.03471727955713721,0.047648610895545555,0.013537374926427311,0.0319078947368421,0.10472269348008996,84900.0
0.22570850202428971,0.5196599362380447,0.6862745098039215,0.08461842625543693,0.08551916808939936,0.04069620785335912,0.09407894736842105,0.41103570985227794,425500.0
0.1497975708502004,0.6524973432518593,0.6078431372549019,0.10731514432582048,0.11112835635573491,0.057456767286078646,0.103125,0.2231210603991669,228000.0
0.6062753036437236,0.17534537725823585,0.19607843137254904,0.07694741004349545,0.1060065187024678,0.042293786260825694,0.10888157894736841,0.25134825726541704,176400.0
0.19939271255060653,0.5356004250797022,0.9999999999999999,0.05369711348359035,0.04609653887940401,0.021553294655119258,0.04950657894736842,0.41179432007834377,500001.0
0.18319838056680027,0.5685441020191284,0.6274509803921569,0.1309872149729801,0.12944280614620518,0.05336472434765548,0.13042763157894738,0.38810499165528756,424400.0
0.15182186234817863,0.6620616365568548,0.3333333333333333,0.075233952814024,0.07931088002483316,0.02870035595168026,0.0662828947368421,0.28933394022151415,241700.0
0.24190283400809776,0.6184909670563226,0.19607843137254904,0.0845129827336233,0.12230327487195407,0.04958098601418201,0.1138157894736842,0.15472200383442986,218800.0
