length_chars,length_tokens,num_distinct_tokens,num_capital_chars,num_capital_tokens,num_free,num_digits,label
109,22,21,2,0,0,0,0
25,5,5,1,0,0,0,0
39,8,8,1,0,0,0,0
34,6,6,5,1,0,0,0
8,2,2,1,0,0,0,0
32,8,8,1,0,0,0,0
32,6,6,1,0,0,0,0
160,31,28,127,24,0,3,0
17,4,4,1,0,0,0,0
74,15,14,2,0,0,0,0
49,10,10,1,0,0,0,0
91,20,20,4,0,1,1,0
48,10,10,1,0,0,0,0
37,9,9,1,0,0,0,0
31,6,6,1,0,0,0,0
158,30,29,13,3,0,18,1
34,7,7,1,0,0,0,0
28,5,5,1,0,0,0,0
41,10,10,1,0,0,0,0
102,23,23,2,0,0,1,0
25,6,6,2,0,0,0,0
23,5,5,1,0,0,0,0
72,16,16,1,0,0,0,0
158,29,28,9,0,0,17,1
34,6,6,1,0,0,0,0
154,35,29,11,0,0,0,0
61,12,11,7,2,0,0,0
46,10,10,2,0,0,0,0
153,28,22,8,0,0,0,0
87,18,18,2,0,0,1,0
28,6,6,1,0,0,0,0
157,25,24,4,0,0,16,1
165,36,32,18,2,1,23,1
56,10,10,1,0,0,0,0
22,4,4,1,0,0,0,0
87,19,18,3,0,0,0,0
156,32,26,5,0,0,0,0
23,4,4,1,0,0,0,0
98,21,21,2,0,0,0,0
62,12,12,2,0,0,0,0
152,36,24,15,1,0,0,0
72,12,12,2,0,0,0,0
30,8,8,2,0,1,0,0
36,8,8,1,0,0,0,0
247,52,42,4,0,0,0,0
157,30,29,29,5,0,16,1
136,26,26,11,0,0,9,0
23,5,5,1,0,0,0,0
142,25,25,14,2,0,19,1
31,6,6,1,0,0,0,0
46,10,10,1,0,0,1,0
26,4,4,1,0,0,0,0
132,27,24,5,1,0,12,1
72,15,13,2,0,0,0,0
148,29,24,5,0,0,0,0
40,9,9,1,0,0,0,0
197,31,29,8,0,0,16,1
20,4,4,1,0,0,0,0
50,9,8,2,0,0,0,0
162,32,29,18,4,0,0,0
35,6,6,2,0,0,0,0
329,61,51,6,0,0,0,0
32,7,7,1,0,0,0,0
274,37,33,7,0,0,0,0
183,30,25,10,1,0,22,1
289,55,43,31,4,0,4,0
95,18,18,2,0,0,0,0
63,14,14,3,0,0,1,0
36,8,8,2,0,0,0,0
69,12,12,1,0,0,0,0
35,7,7,1,0,0,0,0
89,21,20,2,0,0,0,0
70,18,16,3,0,1,0,0
40,7,7,1,0,0,0,0
67,17,13,1,0,0,0,0
103,21,19,2,0,0,0,0
47,8,8,1,0,0,1,0
135,25,23,4,0,0,1,0
152,29,28,17,2,0,21,1
111,22,21,2,0,0,0,0
146,30,27,5,0,0,9,1
119,26,24,4,0,0,0,0
124,26,26,5,0,0,3,0
166,29,28,3,0,0,22,1
31,9,8,1,0,0,1,0
30,8,8,2,0,0,1,0
24,5,5,1,0,0,0,0
128,27,25,2,0,0,0,0
128,20,19,17,3,0,1,0
109,22,18,3,0,0,0,0
40,8,8,2,0,0,0,0
155,29,26,26,5,0,12,1
46,8,8,1,0,0,0,0
53,10,10,0,0,0,0,0
39,9,9,1,0,0,0,0
37,9,9,1,0,0,0,0
118,19,18,2,0,0,20,1
66,14,13,4,0,0,0,0
73,16,16,8,1,0,0,0
4,1,1,1,0,0,0,0
127,29,25,26,0,0,1,0
40,8,7,1,0,0,0,0
7,1,1,1,0,0,0,0
15,2,2,2,0,0,0,0
162,32,28,15,2,0,16,1
14,4,4,1,0,0,0,0
70,16,12,2,0,0,0,0
198,36,34,6,0,0,0,0
33,9,9,2,0,0,0,0
84,19,18,4,0,0,1,0
71,16,16,1,0,0,0,0
111,22,21,4,0,0,2,0
33,7,6,0,0,0,0,0
146,28,25,2,0,0,20,1
39,8,8,1,0,0,0,0
183,39,35,7,0,0,0,0
85,20,19,64,18,0,0,0
76,17,17,2,0,0,0,0
129,28,26,3,0,0,0,0
80,17,16,2,0,0,1,0
39,8,8,1,0,0,0,0
26,5,5,1,0,0,0,0
45,10,8,1,0,0,0,0
25,4,4,1,0,0,0,0
62,12,11,2,0,0,0,0
40,8,8,1,0,0,0,0
77,15,15,1,0,0,0,0
131,23,21,2,0,0,0,0
155,34,28,4,0,0,0,0
87,17,17,3,0,0,0,0
133,30,29,4,0,0,4,0
39,8,7,2,0,0,0,0
18,4,4,2,0,0,0,0
85,18,18,2,0,0,1,0
38,8,8,1,0,0,2,0
33,7,7,1,0,0,0,0
59,12,11,2,0,0,1,0
158,29,26,7,1,0,26,1
24,6,6,1,0,0,0,0
39,7,7,1,0,0,0,0
84,15,14,15,2,0,0,0
34,9,9,2,0,0,0,0
28,6,6,1,0,0,0,0
31,6,6,2,0,0,0,0
37,8,8,1,0,0,0,0
30,7,7,1,0,0,0,0
125,22,20,11,2,1,5,1
103,21,20,2,0,0,0,0
64,12,12,5,0,0,0,0
159,24,21,34,5,1,18,1
149,25,22,3,0,0,0,0
444,83,66,44,1,0,11,0
34,4,4,2,0,0,0,0
179,29,27,27,4,0,32,1
46,10,10,1,0,0,0,0
180,40,31,16,0,0,1,0
22,6,6,1,0,0,0,0
26,4,4,1,0,0,0,0
54,12,12,2,0,0,0,0
24,4,4,1,0,0,0,0
72,15,15,2,0,0,1,0
107,25,24,2,0,0,0,0
68,16,15,1,0,0,0,0
113,22,20,5,0,0,0,0
55,12,12,2,0,0,0,0
205,37,35,2,0,0,0,0
107,24,21,3,0,0,0,0
34,6,6,1,0,0,0,0
59,11,11,1,0,0,0,0
156,35,30,5,0,0,15,1
50,10,10,3,0,0,0,0
83,17,16,4,0,0,0,0
38,6,6,1,0,0,0,0
35,7,7,27,6,0,0,0
237,48,42,6,0,0,0,0
71,11,11,2,0,0,0,1
95,18,17,3,0,0,0,0
41,8,8,1,0,0,0,0
160,27,26,62,8,0,17,1
45,10,10,1,0,0,0,0
152,30,27,4,0,0,0,0
105,16,15,7,0,0,13,1
24,5,5,1,0,0,0,0
25,5,5,1,0,0,0,0
39,9,9,1,0,0,0,0
48,12,11,1,0,0,0,0
368,73,57,7,0,0,1,0
30,6,6,1,0,0,0,0
104,22,19,4,0,0,0,0
48,8,8,2,0,0,12,1
22,5,5,1,0,0,0,0
74,15,13,2,0,0,0,0
33,9,7,2,0,0,0,0
65,13,13,1,0,0,0,0
36,6,6,1,0,0,0,0
22,5,5,2,0,0,0,0
143,28,27,7,1,0,0,0
33,6,6,1,0,0,0,0
60,12,12,1,0,0,1,0
36,9,9,1,0,0,0,0
20,5,5,1,0,0,0,0
38,7,7,2,0,0,1,0
154,29,27,16,1,0,17,1
58,13,13,1,0,0,0,0
29,5,5,2,0,0,0,0
159,26,25,21,5,1,15,1
28,5,5,1,0,0,0,0
114,21,18,9,1,2,18,1
44,9,9,3,0,0,0,0
89,15,15,8,2,0,20,1
70,14,13,4,0,0,0,0
29,7,7,1,0,0,0,0
160,33,31,16,3,0,23,1
77,13,12,2,0,0,0,0
22,5,5,1,0,0,0,0
126,24,21,4,0,0,0,0
90,18,14,71,17,0,0,0
76,13,13,2,0,0,0,0
50,12,12,3,0,0,0,0
52,10,10,1,0,0,0,0
110,21,20,4,0,0,0,0
55,15,14,1,0,0,1,0
28,7,7,1,0,0,0,0
200,43,39,4,0,0,1,0
151,31,29,18,2,1,16,1
169,37,33,4,0,0,0,0
77,16,14,2,0,0,0,0
77,16,16,3,0,0,1,0
32,7,7,1,0,0,0,0
38,10,10,1,0,0,0,0
22,4,4,1,0,0,0,0
35,8,8,1,0,0,0,0
129,24,23,1,0,0,3,0
50,9,8,2,0,0,0,0
35,8,8,1,0,0,0,0
33,6,6,1,0,0,0,0
30,7,7,1,0,0,0,0
158,31,22,8,0,0,9,0
3,1,1,1,0,0,0,0
138,26,25,34,7,0,10,1
150,33,30,6,0,0,5,0
160,33,29,4,0,0,0,0
119,26,20,1,0,0,0,0
30,5,5,1,0,0,0,0
55,11,11,0,0,0,0,0
161,27,26,19,2,0,24,1
52,9,9,2,0,0,0,0
25,6,6,1,0,0,0,0
65,13,13,2,0,0,0,0
107,27,25,1,0,0,4,0
63,13,12,1,0,0,0,0
25,6,6,2,0,0,0,0
75,15,13,2,0,0,0,0
40,8,8,1,0,0,0,0
48,10,9,1,0,0,0,0
146,29,20,6,0,0,0,0
20,4,4,1,0,0,0,0
24,3,3,1,0,0,0,0
26,5,5,1,0,0,0,0
27,6,6,1,0,0,0,0
50,11,11,1,0,0,0,0
26,6,6,1,0,0,0,0
33,8,8,1,0,0,0,0
37,7,7,1,0,0,0,0
73,14,14,55,11,0,1,0
68,14,14,3,0,0,3,0
139,30,25,3,0,0,1,0
415,94,64,16,2,0,0,0
158,27,25,5,0,0,2,0
47,10,10,2,0,0,0,0
137,29,28,1,0,0,0,0
44,10,10,1,0,0,1,0
26,5,5,1,0,0,0,0
55,13,12,2,0,0,0,0
32,6,6,1,0,0,0,0
56,10,8,3,0,0,0,0
52,13,12,3,0,0,0,0
33,6,6,1,0,0,0,0
135,26,24,8,0,0,8,1
41,11,11,1,0,0,2,0
59,14,14,1,0,0,0,0
142,28,27,9,1,0,0,0
96,16,16,6,0,0,6,1
42,10,10,1,0,0,0,0
51,13,10,1,0,0,0,0
81,15,15,1,0,0,0,0
34,8,8,1,0,0,0,0
94,20,16,16,0,0,1,0
88,20,19,3,0,0,1,0
129,26,26,3,0,0,0,0
121,26,21,7,0,0,0,0
23,6,6,1,0,0,0,0
142,27,27,9,1,0,9,1
57,13,13,1,0,0,1,0
65,15,13,2,0,0,1,0
35,7,7,1,0,0,0,0
50,13,13,1,0,0,1,0
57,11,11,3,0,0,0,0
148,24,24,17,1,0,40,1
22,4,4,1,0,0,0,0
25,5,5,1,0,0,0,0
120,24,23,13,3,1,17,1
149,26,26,17,2,0,28,1
232,44,38,4,0,0,0,0
73,12,11,3,0,0,0,0
50,12,12,2,0,0,0,0
129,21,20,3,0,1,20,1
31,6,6,1,0,0,0,0
205,41,34,4,0,0,0,0
30,7,7,1,0,0,0,0
26,6,6,1,0,0,0,0
109,20,20,12,1,1,18,1
2,1,1,1,0,0,0,0
34,8,8,2,0,0,0,0
42,7,7,1,0,0,0,0
9,2,2,1,0,0,0,0
43,9,9,1,0,0,0,0
76,17,15,4,1,0,0,0
106,16,15,7,0,0,13,1
159,34,33,17,3,0,8,1
26,5,5,2,0,0,0,0
76,16,14,2,0,0,0,0
136,26,26,11,0,0,9,0
30,6,6,1,0,0,0,0
22,5,5,2,0,0,0,0
60,12,12,3,0,0,1,0
55,13,13,1,0,0,0,0
46,8,8,1,0,0,0,0
141,31,22,6,0,0,0,0
42,7,7,1,0,0,0,0
189,42,35,5,0,0,2,0
38,8,8,1,0,0,0,0
15,4,4,1,0,1,0,0
44,8,8,1,0,0,0,0
158,30,29,25,5,0,28,1
51,10,10,1,0,0,0,0
52,9,9,1,0,0,0,0
111,27,24,3,0,0,2,0
35,7,7,1,0,0,0,0
126,28,23,1,0,0,0,0
27,6,6,1,0,0,0,0
149,31,29,11,0,0,3,1
25,5,5,2,0,0,0,0
44,8,8,3,0,0,0,0
153,33,29,57,10,0,15,1
27,5,5,0,0,0,0,0
37,8,8,2,0,0,0,0
76,14,13,2,0,0,1,0
158,29,27,28,6,0,17,1
50,12,12,2,0,0,0,0
49,13,12,1,0,0,1,0
138,34,31,2,0,0,1,0
99,22,20,4,0,0,0,0
30,7,7,2,0,0,0,0
81,17,16,2,0,0,2,0
51,11,11,1,0,0,0,0
50,9,9,1,0,0,0,0
92,16,15,2,0,0,0,0
34,6,6,1,0,0,0,0
34,7,7,1,0,0,0,0
24,5,5,1,0,0,0,0
40,6,6,1,0,0,0,0
162,31,28,16,2,0,13,1
35,7,7,2,0,0,0,0
42,8,8,1,0,0,0,0
73,15,15,2,0,0,0,0
99,23,22,1,0,0,4,0
35,9,9,1,0,0,1,0
142,31,25,12,1,0,3,0
103,22,22,0,0,0,0,0
70,15,15,2,0,0,0,0
82,17,15,3,0,0,0,0
32,7,7,2,0,0,0,0
121,21,18,4,0,0,0,0
147,29,27,14,2,1,5,1
40,9,9,1,0,0,0,0
47,10,10,3,0,0,0,0
88,12,12,1,0,0,0,0
86,21,17,6,0,0,2,0
51,10,10,0,0,0,0,0
54,11,10,3,0,0,0,0
76,15,15,3,0,0,0,0
38,8,7,2,0,0,0,0
69,15,15,3,0,0,0,0
36,7,7,1,0,0,0,0
52,14,13,2,0,0,0,0
22,6,6,1,0,0,1,0
157,26,25,14,3,1,19,1
25,5,5,2,0,0,0,0
120,25,23,4,0,0,0,0
184,38,34,5,0,0,0,0
62,9,9,7,0,0,0,0
155,29,24,3,0,0,0,0
32,7,7,1,0,0,0,0
31,6,6,1,0,0,0,0
41,9,8,2,0,0,0,0
102,24,18,2,0,0,0,0
43,9,9,3,0,0,0,0
42,9,9,1,0,0,0,0
126,26,24,2,0,0,0,0
23,4,3,1,0,0,0,0
76,17,17,4,0,0,0,0
157,29,29,25,1,0,26,1
64,14,14,1,0,0,0,0
26,5,5,2,0,0,0,0
36,7,7,2,0,0,0,0
34,9,7,1,0,0,0,0
157,28,28,22,2,0,23,1
31,7,7,1,0,0,0,0
144,26,26,21,3,0,26,1
29,4,4,1,0,0,0,0
45,10,10,2,0,0,0,0
31,5,5,1,0,0,0,0
28,6,6,1,0,0,0,0
53,11,11,2,0,0,0,0
33,7,7,2,0,0,0,0
96,19,16,1,0,0,0,0
29,7,7,2,0,0,0,0
37,7,7,8,1,0,0,0
22,5,5,2,0,0,0,0
89,18,17,1,0,0,0,0
62,15,13,3,0,0,0,0
9,2,2,1,0,0,0,0
122,24,23,29,5,0,23,1
134,20,20,28,4,0,0,0
159,31,30,30,6,0,27,1
103,24,19,2,0,0,1,0
72,15,15,2,0,0,0,0
90,20,20,2,0,0,0,0
40,7,7,1,0,0,0,0
63,10,8,2,0,0,0,0
322,62,52,26,3,0,6,0
76,15,15,1,0,0,0,0
56,12,12,2,0,0,0,0
24,5,5,1,0,0,0,0
38,9,9,2,0,0,0,0
158,26,26,24,4,0,18,1
22,4,4,1,0,0,0,0
51,10,10,2,0,0,0,0
23,6,6,1,0,0,0,0
81,18,18,0,0,0,0,0
28,5,5,1,0,0,0,0
149,33,27,3,0,0,0,0
154,31,26,3,0,0,0,0
38,9,9,2,0,0,0,0
224,40,38,14,2,0,23,1
87,19,18,4,0,0,0,0
60,14,14,6,1,0,0,0
156,29,26,6,1,0,24,1
276,57,43,11,1,0,1,0
33,8,8,1,0,0,0,0
131,24,23,5,0,0,0,0
57,12,12,1,0,0,0,0
154,29,27,23,1,0,18,1
50,10,10,10,2,0,0,0
67,15,10,10,1,0,0,0
41,9,9,2,0,0,0,0
156,30,25,5,0,0,0,0
281,65,41,6,0,0,9,0
149,28,27,9,2,0,17,1
37,6,6,1,0,0,0,0
8,2,2,1,0,0,0,0
169,40,32,22,3,0,2,0
44,9,9,1,0,0,0,0
47,9,9,1,0,0,1,0
128,21,19,4,0,0,0,0
50,10,10,2,0,0,0,0
194,42,36,4,0,0,0,0
45,10,10,1,0,0,0,0
158,26,23,127,25,0,0,0
82,17,15,3,0,0,1,0
36,7,7,0,0,0,0,0
77,16,16,2,0,0,0,0
154,35,30,3,0,0,0,0
26,4,4,1,0,0,0,0
85,19,18,2,0,0,0,0
34,7,7,1,0,0,1,0
85,23,22,1,0,0,0,0
159,32,26,13,1,0,0,0
26,7,7,1,0,0,0,0
26,6,6,1,0,0,0,0
45,8,8,2,0,0,0,0
52,12,12,2,0,0,0,0
31,7,7,2,0,0,0,0
156,25,25,26,2,0,3,0
134,23,23,9,1,1,5,1
22,5,5,0,0,0,0,0
49,11,10,3,0,0,0,0
145,33,29,8,1,0,1,0
155,31,28,20,3,0,1,1
89,17,16,3,0,0,0,0
88,19,17,2,0,0,2,0
52,8,8,1,0,0,0,0
22,5,5,2,0,0,0,0
50,9,8,2,0,0,0,0
143,27,25,21,3,0,5,1
44,9,9,3,0,0,0,0
77,19,17,2,0,0,2,0
89,18,18,4,0,0,1,0
22,5,5,2,0,0,0,0
156,31,27,11,1,0,1,0
32,8,8,2,0,0,0,0
26,7,7,1,0,0,0,0
41,8,8,1,0,0,0,0
119,26,20,1,0,0,0,0
148,31,29,4,0,1,0,0
70,12,10,1,0,0,0,0
56,12,12,1,0,0,0,0
63,13,10,2,0,0,0,0
80,17,17,1,0,0,0,0
174,31,26,1,0,0,21,1
41,8,8,1,0,0,0,0
49,11,11,2,0,0,2,0
159,24,24,12,1,1,15,1
33,7,7,1,0,0,0,0
63,12,12,50,10,0,1,0
78,16,16,2,0,0,4,0
84,19,17,3,0,0,0,0
31,7,7,1,0,0,0,0
50,10,10,2,0,0,0,0
111,23,22,3,0,0,0,0
40,8,7,2,0,0,0,0
143,27,26,3,0,0,2,0
59,13,13,2,0,0,0,0
81,13,13,5,1,0,11,1
81,16,16,2,0,0,0,0
43,11,10,2,0,0,0,0
87,18,17,3,0,0,0,0
154,32,26,5,0,0,0,0
24,4,4,1,0,0,0,0
38,8,8,2,0,0,0,0
118,26,23,4,0,0,1,0
122,25,24,15,3,1,15,1
40,8,8,2,0,0,0,0
80,14,13,1,0,0,0,0
133,29,27,3,0,0,1,0
24,6,6,2,0,0,0,0
167,25,22,18,2,0,0,0
74,17,15,2,0,0,0,0
51,12,12,2,0,0,0,0
11,2,2,1,0,0,0,0
121,25,24,8,1,0,5,1
152,27,24,1,0,0,0,0
115,25,23,3,0,0,0,0
125,22,20,11,2,1,5,1
165,35,31,6,0,0,1,0
155,30,25,5,0,0,0,0
28,4,4,2,0,0,0,0
44,8,8,2,0,0,1,0
157,34,27,9,0,0,0,0
148,27,26,4,1,0,17,1
154,33,30,4,0,0,0,0
56,9,9,1,0,0,0,0
210,43,37,3,0,0,0,0
128,25,24,16,3,0,3,1
163,34,27,47,11,0,0,0
57,11,10,5,0,0,0,0
28,6,6,1,0,0,0,0
4,1,1,1,0,0,0,0
76,16,16,1,0,0,0,0
153,29,24,5,0,0,0,0
67,15,14,2,0,0,0,0
13,2,2,0,0,0,0,0
42,9,9,2,0,0,0,0
53,10,10,3,0,0,0,0
75,15,15,2,0,0,0,0
76,17,17,2,0,0,2,0
159,34,33,17,3,0,8,1
135,27,27,2,0,0,0,0
142,30,26,2,0,0,2,0
156,27,23,16,1,0,0,0
54,12,11,42,12,0,0,0
154,33,29,6,0,0,0,0
22,5,5,1,0,0,0,0
72,17,15,2,0,0,0,0
153,31,22,8,0,0,0,0
26,5,5,1,0,0,0,0
17,3,3,1,0,0,0,0
156,25,24,4,0,0,16,1
68,15,15,2,0,0,0,0
31,6,6,1,0,0,1,0
28,6,6,1,0,0,0,0
31,8,8,2,0,0,0,0
101,14,14,4,0,0,12,1
72,16,15,2,0,0,0,0
158,26,26,24,4,0,18,1
63,12,12,1,0,0,0,0
28,7,6,1,0,0,0,0
150,31,29,18,2,1,16,1
53,12,12,3,0,0,0,0
95,22,17,3,0,0,0,0
45,9,9,2,0,0,0,0
25,6,6,2,0,0,0,0
102,20,18,1,0,0,0,0
112,21,19,4,0,0,0,0
73,15,15,1,0,0,0,0
109,21,21,18,4,1,21,1
157,33,30,5,0,0,2,0
37,8,8,3,0,0,0,0
53,11,11,2,0,0,0,0
39,11,10,1,0,0,1,0
26,5,5,1,0,0,0,0
41,10,10,0,0,0,0,0
29,7,7,1,0,0,0,0
118,22,19,4,0,0,0,0
59,10,10,3,0,0,0,0
375,72,56,15,1,0,1,0
48,8,8,2,0,0,12,1
155,31,29,7,0,0,6,1
30,6,6,2,0,0,0,0
51,12,12,2,0,0,0,0
75,14,13,1,0,0,1,0
103,20,19,2,0,0,0,0
44,10,9,1,0,0,0,0
171,33,31,1,0,0,0,0
28,5,5,1,0,0,0,0
110,23,22,0,0,0,1,0
29,6,6,1,0,0,0,0
143,28,26,26,3,0,16,1
117,23,20,5,1,0,8,1
169,30,27,13,2,0,23,1
37,8,8,0,0,0,0,0
184,41,36,1,0,0,0,0
54,11,11,2,0,0,0,0
160,26,23,10,0,0,1,0
24,5,5,1,0,0,0,0
150,24,24,12,2,1,22,1
41,8,8,1,0,0,0,0
29,4,4,1,0,0,0,0
39,8,8,2,0,0,0,0
65,14,14,1,0,0,0,0
159,33,33,26,3,0,23,1
62,13,13,2,0,0,0,0
127,20,20,2,0,0,0,0
23,4,4,1,0,0,0,0
118,29,23,1,0,0,0,0
158,34,28,21,4,2,28,1
144,24,24,21,2,0,24,1
65,17,14,4,0,0,0,0
34,8,8,2,0,0,0,0
46,11,10,2,0,0,0,0
134,27,25,2,0,0,0,0
39,6,6,2,0,0,0,0
157,27,26,4,0,0,17,1
127,25,23,3,0,0,0,0
156,28,24,16,2,0,7,1
51,12,11,3,0,0,0,0
47,8,8,1,0,0,0,0
49,11,9,2,0,0,0,0
35,8,7,2,0,0,0,0
83,20,18,2,0,0,1,0
87,19,16,1,0,0,0,0
60,10,10,2,0,0,0,0
31,5,5,1,0,0,0,0
27,5,5,0,0,0,0,0
135,25,24,14,3,0,11,1
97,20,19,2,0,0,0,0
83,21,19,5,0,0,0,0
24,6,6,1,0,0,0,0
24,6,6,1,0,0,0,0
38,9,9,2,0,0,0,0
79,19,19,2,0,0,3,0
73,16,14,2,0,0,0,0
36,7,7,3,0,0,0,0
148,27,26,24,1,0,18,1
43,11,10,3,0,0,0,0
40,8,8,4,1,0,0,0
36,7,7,4,0,0,0,0
62,13,12,2,0,0,0,0
56,12,12,2,0,0,0,0
51,12,12,2,0,0,1,0
38,8,8,1,0,0,0,0
179,34,32,3,0,0,0,0
126,23,23,15,2,0,20,1
118,23,20,4,0,0,0,0
29,6,6,1,0,0,0,0
39,9,9,2,0,0,0,0
38,6,6,1,0,0,0,0
53,11,11,2,0,0,0,0
170,30,30,7,1,0,41,1
291,60,40,7,0,0,0,0
96,20,17,12,1,0,0,0
29,8,8,1,0,0,0,0
46,12,11,1,0,0,0,0
50,10,9,2,0,0,0,0
37,7,7,1,0,0,0,0
245,57,39,5,0,0,0,0
33,6,6,1,0,0,0,0
138,28,23,4,0,0,0,0
32,7,7,2,0,0,0,0
155,33,28,10,2,1,25,1
38,9,9,2,0,0,0,0
160,33,32,2,0,0,1,0
39,8,8,1,0,0,0,0
30,7,7,0,0,0,0,0
33,7,7,2,0,0,0,0
46,9,9,2,0,0,0,0
39,9,9,2,0,0,0,0
157,32,29,7,0,0,0,0
142,24,22,1,0,0,0,0
76,18,17,2,0,0,0,0
70,14,14,1,0,0,0,0
28,5,5,1,0,0,0,0
82,20,15,1,0,0,2,0
22,5,5,2,0,0,0,0
89,20,18,3,0,0,0,0
145,22,14,12,1,0,0,0
34,7,7,1,0,0,0,0
25,6,6,1,0,0,0,0
29,8,7,2,0,0,0,0
84,17,17,1,0,0,0,0
25,4,4,2,0,0,0,0
51,12,12,2,0,0,0,0
69,13,12,2,0,0,0,0
75,17,16,1,0,0,0,0
58,15,11,3,0,0,0,0
22,4,4,1,0,0,0,0
140,29,29,27,4,1,12,1
157,33,32,17,3,0,7,1
18,4,4,1,0,0,0,0
55,11,11,2,0,0,0,0
24,5,5,1,0,0,0,0
162,27,27,29,3,0,26,1
37,7,7,1,0,0,0,0
133,28,24,2,0,0,0,0
25,6,6,2,0,0,0,0
53,14,12,1,0,0,1,0
26,7,7,1,0,0,0,0
31,5,5,1,0,0,0,0
79,17,16,2,0,0,0,0
142,24,21,3,0,0,0,0
145,23,22,7,0,0,0,0
70,12,12,1,0,0,0,0
153,28,26,28,5,2,5,1
54,10,10,2,0,0,0,0
36,8,8,1,0,0,0,0
30,8,8,1,0,0,0,0
37,9,9,2,0,0,0,0
72,15,13,2,0,0,0,0
132,27,25,3,0,0,19,1
24,5,5,1,0,0,0,0
36,7,7,1,0,0,0,0
33,9,9,1,0,0,0,0
25,6,6,3,1,0,0,0
51,11,11,2,0,0,0,0
36,8,8,1,0,0,0,0
142,28,26,19,5,0,28,1
110,20,18,3,0,0,0,0
102,19,19,1,0,0,2,1
153,32,26,12,1,0,0,0
139,31,26,4,0,0,1,0
111,21,20,3,0,0,0,0
53,11,11,1,0,0,0,0
90,19,19,4,0,1,0,0
67,13,13,2,0,0,3,0
159,29,27,30,4,0,29,1
51,12,11,1,0,0,0,0
27,6,6,1,0,0,0,0
109,24,20,3,0,0,0,0
38,7,7,1,0,0,0,0
31,7,7,1,0,0,0,0
22,5,5,1,0,0,0,0
147,34,30,4,0,0,0,0
24,5,5,1,0,0,0,0
138,31,26,4,0,0,0,0
257,47,41,3,0,0,0,0
157,31,27,18,3,1,4,1
36,7,7,1,0,0,0,0
38,6,6,1,0,0,0,0
74,16,16,4,0,0,0,0
73,13,12,1,0,0,0,0
101,22,19,3,0,0,0,0
57,13,13,3,0,0,1,0
139,28,27,9,2,0,11,1
159,33,32,8,0,0,8,0
43,9,9,2,0,0,0,0
155,24,24,9,1,2,16,1
34,7,7,1,0,0,0,0
26,7,7,1,0,0,0,0
151,24,20,24,3,0,0,0
43,11,11,2,0,0,0,0
29,8,8,1,0,0,1,0
40,6,6,0,0,0,0,0
27,5,5,1,0,0,0,0
34,6,6,1,0,0,0,0
76,17,16,3,0,0,0,0
112,19,19,1,0,0,13,1
